frame_time_s,rms,spectral_centroid_hz,zcr,f0_hz,voiced,jitter,shimmer,hnr
118.654,0.027107,3138.11,0.144531,408.333,0,,,
118.6772,0.041132,3029.68,0.166016,408.333,0,,,
118.7004,0.051079,2917.0,0.178711,190.782,1,,,3.1016
118.7236,0.055509,3037.72,0.182129,184.172,1,0.035259,0.083122,4.9028
118.7468,0.054364,2874.36,0.168457,92.454,1,0.663115,0.020844,-1.4411
118.7701,0.049551,2695.71,0.155273,184.386,0,,,
118.7933,0.043387,2868.84,0.142578,85.65,0,,,
118.8165,0.037851,2597.62,0.126953,169.876,0,,,
118.8397,0.035288,2245.77,0.118652,168.174,0,,,
118.8629,0.047538,2751.27,0.116211,147.172,0,,,
118.8862,0.06163,2895.03,0.112793,141.919,1,,,-1.0843
118.9094,0.064821,2589.3,0.14502,200.859,1,0.343899,0.050457,2.7814
118.9326,0.062847,2637.96,0.15625,174.176,1,0.142296,0.030918,-4.174
118.9558,0.050466,2842.61,0.182617,173.207,1,0.005581,0.21853,-3.1568
118.979,0.026317,3062.45,0.19043,175.878,0,,,
119.0023,0.013569,2923.06,0.171875,118.748,0,,,
119.0255,0.013172,2513.95,0.17334,118.523,0,,,
119.0487,0.010475,2469.89,0.138672,117.645,0,,,
119.0719,0.009246,2325.66,0.126953,181.516,0,,,
119.0951,0.249481,1349.74,0.104492,179.577,1,,,-2.5545
119.1184,0.441363,756.71,0.067383,177.811,1,0.009885,0.5555,-11.3601
119.1416,0.505382,768.86,0.042969,127.588,1,0.328903,0.13524,-1.4378
119.1648,0.513631,982.84,0.030762,64.853,0,,,
119.188,0.455464,1533.18,0.029297,64.853,0,,,
119.2112,0.277657,2411.29,0.032227,64.853,0,,,
119.2345,0.13224,2463.24,0.052246,356.294,1,,,1.625
119.2577,0.097813,2421.5,0.0625,64.853,0,,,
119.2809,0.062152,2404.8,0.066406,174.764,1,,,2.6619
119.3041,0.040802,1923.75,0.069336,173.264,0,,,
119.3273,0.034542,2162.27,0.105469,168.98,0,,,
119.3506,0.048756,3137.57,0.12207,175.21,0,,,
119.3738,0.063042,2821.73,0.14502,183.302,1,,,-0.8225
119.397,0.066156,2586.29,0.166992,199.805,1,0.086153,0.048204,3.4375
119.4202,0.06215,2713.22,0.128906,174.662,1,0.134288,0.062452,-3.3647
119.4434,0.047771,2739.66,0.157715,173.294,0,,,
119.4667,0.031224,3355.3,0.151367,175.597,0,,,
119.4899,0.031352,3078.26,0.148926,180.613,0,,,
119.5131,0.037895,2750.64,0.168945,177.47,0,,,
119.5363,0.038508,2977.64,0.111816,174.727,0,,,
119.5595,0.033008,2676.76,0.116211,173.691,0,,,
119.5828,0.306427,1257.38,0.094238,173.243,1,,,-3.9829
119.606,0.4639,740.44,0.055664,172.052,1,0.006899,0.408847,-8.3184
119.6292,0.490398,758.08,0.050781,124.416,1,0.321358,0.055534,0.6503
119.6524,0.504112,1066.66,0.02002,64.853,0,,,
119.6756,0.40642,1569.54,0.018066,64.853,0,,,
119.6989,0.212684,1679.35,0.035645,64.853,0,,,
119.7221,0.144361,2208.56,0.041504,408.333,0,,,
119.7453,0.08797,2466.24,0.061523,369.585,1,,,2.1796
119.7685,0.060344,2275.19,0.064453,174.309,1,,,3.7219
119.7917,0.042759,1959.71,0.056152,174.76,0,,,
119.815,0.028767,1627.05,0.078125,174.094,0,,,
119.8382,0.021611,2911.89,0.101562,172.671,0,,,
119.8614,0.022639,3305.24,0.126465,176.036,0,,,
119.8846,0.024774,2946.39,0.130859,192.903,0,,,
119.9078,0.037381,2791.16,0.131836,177.019,0,,,
119.9311,0.053728,2818.14,0.119629,170.328,1,,,-6.7157
119.9543,0.058336,2801.64,0.135742,197.65,1,0.1485,0.082238,-4.6305
119.9775,0.063107,2745.45,0.177246,70.388,1,0.949587,0.07857,-4.1373
120.0007,0.059425,2991.76,0.171875,70.221,1,0.002364,0.0601,2.549
120.0239,0.04397,3192.71,0.154297,174.569,0,,,
120.0472,0.034302,2520.15,0.149902,170.126,0,,,
120.0704,0.340111,1054.71,0.100586,173.341,1,,,-2.6464
120.0936,0.455196,731.13,0.075195,177.305,1,0.022607,0.289409,-8.6365
120.1168,0.47758,792.03,0.064453,118.458,1,0.397935,0.047994,2.3386
120.14,0.489804,1166.88,0.031738,64.853,0,,,
120.1633,0.359239,1854.41,0.032227,64.853,0,,,
120.1865,0.196769,2591.96,0.040527,64.853,0,,,
120.2097,0.136867,2440.82,0.046875,173.191,1,,,1.1705
120.2329,0.085165,2266.34,0.045898,232.499,1,0.292376,0.465716,2.9807
120.2561,0.054338,2102.69,0.049805,174.709,1,0.283834,0.441966,0.4843
120.2794,0.037894,1731.69,0.063965,175.804,0,,,
120.3026,0.02382,3107.19,0.125,177.124,0,,,
120.3258,0.027011,3555.82,0.188965,303.421,0,,,
120.349,0.03198,3431.4,0.216797,330.212,0,,,
120.3722,0.032775,3402.6,0.203125,118.732,0,,,
120.3955,0.031368,3025.44,0.155762,92.83,0,,,
120.4187,0.037888,2791.99,0.139648,184.253,0,,,
120.4419,0.056651,3173.31,0.128906,175.129,1,,,-4.219
120.4651,0.071292,2957.48,0.14209,187.07,1,0.065938,0.228878,-0.2011
120.4883,0.074041,2652.71,0.134277,177.614,1,0.05186,0.037828,3.4722
120.5116,0.067428,2729.11,0.095215,174.401,1,0.018252,0.093491,0.4184
120.5348,0.04926,2662.83,0.094238,173.532,0,,,
120.558,0.02465,2674.01,0.112793,174.119,0,,,
120.5812,0.024704,3200.69,0.129395,173.662,0,,,
120.6044,0.034234,3041.57,0.154297,143.058,0,,,
120.6277,0.04184,3015.67,0.15332,184.02,0,,,
120.6509,0.04769,3166.28,0.136719,86.211,0,,,
120.6741,0.053001,2947.28,0.130371,86.266,1,,,5.978
120.6973,0.05607,2765.76,0.126953,86.682,1,0.004813,0.056283,5.2841
120.7205,0.055319,3055.87,0.121094,174.979,1,0.674895,0.013484,3.78
120.7438,0.049522,3039.7,0.10791,88.023,0,,,
120.767,0.039128,2572.86,0.141113,176.713,0,,,
120.7902,0.04141,3167.81,0.154297,175.985,0,,,
120.8134,0.062201,3192.88,0.15918,184.255,1,,,-2.0082
120.8366,0.072976,2837.99,0.185547,132.753,1,0.324925,0.159418,2.096
120.8599,0.073258,2650.58,0.150879,174.148,1,0.26976,0.003859,2.7099
120.8831,0.065282,2831.46,0.144043,174.392,1,0.0014,0.115152,-0.0538
120.9063,0.041957,2915.51,0.179688,175.035,0,,,
120.9295,0.02949,3150.26,0.165527,172.46,0,,,
120.9527,0.035677,2637.75,0.168457,355.625,0,,,
120.976,0.039075,2494.19,0.154297,86.711,0,,,
120.9992,0.03756,2842.69,0.107422,86.915,0,,,
121.0224,0.029337,2729.12,0.106934,174.898,0,,,
121.0456,0.039291,2759.98,0.129395,173.411,0,,,
121.0688,0.068364,3026.51,0.124023,178.344,1,,,-2.7571
121.0921,0.083665,2850.43,0.130371,408.333,0,,,
121.1153,0.089738,2577.46,0.188965,174.491,1,,,1.7376
121.1385,0.08842,3186.05,0.171387,173.283,1,0.00695,0.014796,1.328
121.1617,0.073156,3758.82,0.181641,170.751,1,0.014716,0.188934,1.2055
121.1849,0.058953,3184.75,0.181152,171.633,1,0.005151,0.215012,-0.525
121.2082,0.05068,2667.16,0.109863,85.99,1,0.664875,0.150923,-0.2668
121.2314,0.040983,2471.53,0.092285,86.684,0,,,
121.2546,0.031976,2413.52,0.122559,87.071,0,,,
121.2778,0.042753,3243.85,0.150391,173.546,0,,,
121.301,0.059004,3090.74,0.167969,169.706,1,,,-2.9731
121.3243,0.069433,2866.91,0.199219,190.758,1,0.116808,0.162385,2.3695
121.3475,0.069482,2892.7,0.155273,174.974,1,0.086316,0.000703,1.5106
121.3707,0.059954,3138.44,0.154785,174.302,1,0.003851,0.14722,3.7833
121.3939,0.046235,3441.25,0.169434,174.84,0,,,
121.4171,0.038329,3064.56,0.175781,174.212,0,,,
121.4404,0.039929,3021.05,0.189453,174.874,0,,,
121.4636,0.040116,3325.69,0.15918,174.117,0,,,
121.4868,0.034525,3083.97,0.147949,173.423,0,,,
121.51,0.028903,2372.43,0.161133,173.64,0,,,
121.5332,0.04587,3422.11,0.173828,173.855,0,,,
121.5565,0.06346,3102.25,0.185547,174.617,1,,,-2.3173
121.5797,0.072104,2712.81,0.183105,205.086,1,0.160493,0.127527,2.8879
121.6029,0.074565,2715.27,0.154297,175.578,1,0.155037,0.033549,2.4606
121.6261,0.067381,2947.01,0.140137,173.113,1,0.014137,0.101212,4.6136
121.6493,0.053978,3053.38,0.126465,173.445,1,0.001917,0.220891,4.8472
121.6726,0.042839,2690.61,0.107422,173.077,0,,,
121.6958,0.033749,2270.83,0.119141,172.465,0,,,
121.719,0.022458,2696.29,0.114258,173.283,0,,,
121.7422,0.014918,4041.68,0.161133,177.102,0,,,
121.7654,0.021641,4034.11,0.199219,174.851,0,,,
121.7887,0.029111,3399.62,0.207031,333.887,0,,,
121.8119,0.029741,3395.89,0.210938,66.852,0,,,
121.8351,0.028493,3352.77,0.183594,66.852,0,,,
121.8583,0.024706,3132.75,0.19043,87.645,0,,,
121.8815,0.043408,3496.51,0.175781,86.195,0,,,
121.9048,0.060813,2810.6,0.169922,357.383,1,,,-3.7691
121.928,0.076314,2525.68,0.155273,240.129,1,0.392475,0.226081,-4.6071
121.9512,0.076381,2118.85,0.128418,122.182,1,0.651083,0.000877,-2.4293
121.9744,0.06462,2052.87,0.123535,147.853,1,0.190135,0.166823,-7.5206
121.9976,0.055766,2381.99,0.153809,164.387,1,0.105902,0.147102,-7.2882
122.0209,0.054344,2958.89,0.166016,171.386,1,0.041689,0.025834,-7.0373
122.0441,0.081084,2674.55,0.157715,99.26,1,0.532992,0.394904,0.2477
122.0673,0.093629,2361.31,0.151855,323.13,1,1.060016,0.14361,3.1654
122.0905,0.09409,2570.24,0.166016,175.858,1,0.590284,0.004904,2.3723
122.1137,0.086101,3388.06,0.152832,173.127,1,0.015648,0.088668,2.2381
122.137,0.061753,3705.36,0.163086,171.948,1,0.006833,0.329357,1.2891
122.1602,0.040364,2845.24,0.158203,86.936,0,,,
122.1834,0.027356,2412.54,0.114746,86.862,0,,,
122.2066,0.015597,2497.56,0.14209,86.355,0,,,
122.2298,0.016587,3899.21,0.151855,182.212,0,,,
122.2531,0.028918,3420.73,0.161621,141.544,0,,,
122.2763,0.032438,2849.19,0.158203,408.333,0,,,
122.2995,0.032594,2700.13,0.121582,98.368,0,,,
122.3227,0.029453,2460.2,0.11377,98.371,0,,,
122.3459,0.027534,3049.95,0.148438,86.274,0,,,
122.3692,0.050127,3440.97,0.163574,179.799,1,,,-7.2908
122.3924,0.069786,2953.39,0.184082,147.34,1,0.19844,0.327883,-0.9137
122.4156,0.075149,2607.79,0.176758,177.762,1,0.187153,0.074011,3.2403
122.4388,0.072124,2654.62,0.122559,174.291,1,0.019724,0.041085,-0.9445
122.462,0.056848,2833.27,0.111816,173.43,1,0.004951,0.236888,-0.1757
122.4853,0.030558,2705.67,0.119629,175.313,0,,,
122.5085,0.030278,3076.18,0.129395,173.036,0,,,
122.5317,0.04084,2722.27,0.156738,325.429,0,,,
122.5549,0.050015,2782.33,0.157227,183.851,1,,,3.5852
122.5781,0.056136,2809.34,0.135742,180.651,1,0.017558,0.115326,5.9478
122.6014,0.054932,2675.09,0.121094,173.0,1,0.043269,0.021693,6.5423
122.6246,0.051886,2861.57,0.098633,172.99,1,5.8e-05,0.057034,5.7866
122.6478,0.04376,2981.4,0.088867,173.345,0,,,
122.671,0.034052,2796.92,0.097168,173.369,0,,,
122.6942,0.024271,2235.43,0.124512,172.642,0,,,
122.7175,0.03366,3658.59,0.166016,172.943,0,,,
122.7407,0.061646,3356.59,0.179688,334.393,1,,,-3.6017
122.7639,0.078777,2953.77,0.172363,180.566,1,0.597432,0.24398,1.7865
122.7871,0.079465,2544.6,0.146973,175.024,1,0.031174,0.008703,3.5425
122.8103,0.073211,2593.38,0.122559,174.195,1,0.004747,0.081934,-2.1607
122.8336,0.053854,2840.67,0.130371,173.284,1,0.005243,0.30468,-5.8816
122.8568,0.028964,3038.52,0.136719,170.413,0,,,
122.88,0.030699,2836.3,0.134277,99.495,0,,,
122.9032,0.030961,2695.19,0.111328,176.893,0,,,
122.9264,0.026379,2476.83,0.098145,174.72,0,,,
122.9497,0.018952,2130.54,0.099121,170.099,0,,,
122.9729,0.033904,3218.81,0.125488,172.356,0,,,
122.9961,0.067329,3011.25,0.151855,173.601,1,,,-5.292
123.0193,0.08798,2737.6,0.146484,117.829,1,0.382749,0.265939,0.1785
123.0425,0.09761,2437.06,0.183105,91.827,1,0.248039,0.103781,2.6193
123.0658,0.095084,2751.39,0.180664,177.452,1,0.635956,0.026217,1.5612
123.089,0.077717,3396.47,0.181152,171.566,1,0.033728,0.201009,-2.1527
123.1122,0.055294,3020.12,0.191895,171.778,1,0.001232,0.337157,-2.9861
123.1354,0.036389,2587.47,0.162598,171.18,0,,,
123.1586,0.027304,2577.18,0.143066,77.982,0,,,
123.1819,0.01793,2783.13,0.134766,78.527,0,,,
123.2051,0.029628,2616.42,0.143555,118.571,0,,,
123.2283,0.05336,2824.79,0.131348,171.51,1,,,-3.491
123.2515,0.067187,2702.63,0.144043,174.956,1,0.019893,0.229405,0.8685
123.2747,0.068497,2577.01,0.174316,175.204,1,0.001417,0.019307,1.1652
123.298,0.062973,2868.47,0.196777,174.627,1,0.003303,0.084026,-3.7117
123.3212,0.044433,3214.27,0.223633,174.524,0,,,
123.3444,0.017795,3291.75,0.223633,118.456,0,,,
123.3676,0.011769,3183.85,0.186035,118.511,0,,,
123.3908,0.009116,2719.36,0.147949,78.871,0,,,
123.4141,0.006774,2050.44,0.118164,175.875,0,,,
123.4373,0.006218,1791.86,0.100586,176.697,0,,,
123.4605,0.031284,2677.78,0.120605,175.601,0,,,
123.4837,0.056514,2939.73,0.118652,353.477,1,,,-2.6931
123.5069,0.06651,2702.58,0.14209,201.314,1,0.548545,0.162502,1.5365
123.5302,0.066528,2554.94,0.150391,175.102,1,0.139267,0.000275,1.9
123.5534,0.059078,2846.19,0.13916,174.461,1,0.003668,0.118624,-0.7677
123.5766,0.035777,3008.07,0.138672,174.647,0,,,
123.5998,0.006806,2226.88,0.117188,171.999,0,,,
123.623,0.005856,1950.97,0.123535,174.02,0,,,
123.6463,0.004834,2089.09,0.130859,177.905,0,,,
123.6695,0.003906,2372.79,0.144531,179.693,0,,,
123.6927,0.01923,2515.72,0.154297,174.993,0,,,
123.7159,0.025907,2531.49,0.160156,408.333,0,,,
123.7391,0.033678,2548.2,0.174805,396.42,0,,,
123.7624,0.037424,2984.71,0.183105,182.82,0,,,
123.7856,0.049885,3052.17,0.188477,174.964,0,,,
123.8088,0.064183,2819.21,0.180176,175.115,1,,,-6.7716
123.832,0.063049,2696.53,0.18457,174.566,1,0.003141,0.017825,-3.8492
123.8552,0.063314,2598.57,0.19873,70.21,1,0.852667,0.004189,3.3444
123.8785,0.053041,2785.19,0.183105,70.167,1,0.000615,0.176583,1.3501
123.9017,0.033562,2451.48,0.156738,173.053,0,,,
123.9249,0.054816,2084.53,0.124023,172.352,1,,,-12.0974
123.9481,0.401493,976.6,0.069336,155.479,1,0.102937,1.519482,-3.0842
123.9713,0.488817,728.16,0.046387,229.935,1,0.386366,0.196166,-5.7253
123.9946,0.503024,747.64,0.042969,103.194,1,0.760914,0.028646,4.3967
124.0178,0.511721,1105.98,0.023926,64.853,0,,,
124.041,0.335218,1861.95,0.025879,64.853,0,,,
124.0642,0.217608,1994.63,0.023926,64.853,0,,,
124.0874,0.241555,827.13,0.018555,64.853,0,,,
124.1107,0.266519,401.37,0.007812,173.078,1,,,4.4078
124.1339,0.302595,259.44,0.002441,64.853,0,,,
124.1571,0.3408,215.37,0.002441,64.853,0,,,
124.1803,0.346499,240.08,0.00293,64.853,0,,,
124.2035,0.364776,522.97,0.004395,64.853,0,,,
124.2268,0.382976,991.15,0.004395,64.853,0,,,
124.25,0.376072,1151.02,0.004883,64.853,0,,,
124.2732,0.391302,887.62,0.004395,64.853,0,,,
124.2964,0.402627,623.28,0.002441,64.853,0,,,
124.3196,0.396097,1454.16,0.00293,64.853,0,,,
124.3429,0.41084,1715.73,0.002441,64.853,0,,,
124.3661,0.411393,1558.96,0.00293,64.853,0,,,
124.3893,0.403475,1296.21,0.00293,408.333,0,,,
124.4125,0.411163,620.62,0.002441,64.853,0,,,
124.4357,0.406377,247.53,0.00293,64.853,0,,,
124.459,0.408135,563.31,0.002441,64.853,0,,,
124.4822,0.416077,885.55,0.002441,64.853,0,,,
124.5054,0.407186,932.87,0.00293,64.853,0,,,
124.5286,0.399123,890.26,0.002441,64.853,0,,,
124.5518,0.374451,685.39,0.002441,64.853,0,,,
124.5751,0.328535,593.93,0.004883,64.853,0,,,
124.5983,0.28462,701.45,0.004395,64.853,0,,,
124.6215,0.229271,841.64,0.005371,64.853,0,,,
124.6447,0.177839,756.12,0.011719,216.449,1,,,1.2637
124.6679,0.146973,1632.28,0.038574,189.963,1,0.130341,0.190051,-0.1664
124.6912,0.121348,2417.48,0.067871,179.031,1,0.059252,0.191002,-0.0854
124.7144,0.103266,2351.44,0.082031,202.23,1,0.121695,0.161007,2.5117
124.7376,0.090308,2365.28,0.075684,174.337,1,0.148143,0.133885,0.3879
124.7608,0.068916,2424.52,0.049805,173.623,1,0.004104,0.268695,2.9116
124.784,0.042453,1794.95,0.055664,175.176,0,,,
124.8073,0.029847,2798.43,0.065918,234.391,0,,,
124.8305,0.03278,2568.1,0.09375,397.607,0,,,
124.8537,0.037973,2322.79,0.129883,182.352,0,,,
124.8769,0.039348,2763.27,0.132812,176.536,0,,,
124.9001,0.042501,3378.25,0.172852,173.306,0,,,
124.9234,0.054895,3509.7,0.182617,172.38,1,,,-7.1132
124.9466,0.077314,3019.62,0.172852,168.638,1,0.02195,0.33914,-2.1202
124.9698,0.091141,2570.58,0.169434,304.181,1,0.573343,0.164169,0.2236
124.993,0.093038,2503.94,0.169922,85.968,1,1.118613,0.020602,-0.2228
125.0162,0.086513,3115.13,0.168457,181.864,1,0.716089,0.072684,2.3763
125.0395,0.068386,3334.56,0.16748,180.295,1,0.008664,0.234048,6.8008
125.0627,0.050393,2837.59,0.155273,174.396,1,0.033264,0.302971,1.2828
125.0859,0.043269,2475.58,0.123535,172.122,0,,,
125.1091,0.039399,2156.38,0.111328,86.06,0,,,
125.1323,0.036926,2086.69,0.129883,316.815,0,,,
125.1556,0.049881,2730.5,0.143555,318.995,0,,,
125.1788,0.063022,2826.35,0.142578,167.04,1,,,-0.2367
125.202,0.064532,2570.09,0.169434,199.722,1,0.178217,0.023667,3.3665
125.2252,0.061492,2679.39,0.174805,174.249,1,0.136229,0.048245,-8.517
125.2484,0.047573,2868.35,0.191406,172.831,0,,,
125.2717,0.021781,2852.49,0.193848,175.584,0,,,
125.2949,0.011148,2702.0,0.166504,118.488,0,,,
125.3181,0.011073,2284.95,0.149414,118.582,0,,,
125.3413,0.010334,2183.32,0.127441,173.57,0,,,
125.3645,0.009688,2172.31,0.11377,183.098,0,,,
125.3878,0.024399,2374.59,0.140137,182.51,0,,,
125.411,0.049251,2949.33,0.144043,177.269,0,,,
125.4342,0.065607,2798.5,0.143555,186.446,1,,,-1.2748
125.4574,0.069094,2544.94,0.159668,121.453,1,0.422172,0.051774,-0.8119
125.4806,0.067514,2665.56,0.133301,173.891,1,0.355096,0.023133,-0.2208
125.5039,0.055465,2582.79,0.120605,173.587,1,0.00175,0.19594,1.1567
125.5271,0.039421,2121.17,0.133301,104.51,0,,,
125.5503,0.036775,2243.9,0.116211,104.52,0,,,
125.5735,0.034601,2149.04,0.105957,103.669,0,,,
125.5967,0.030312,1640.63,0.095703,103.01,0,,,
125.62,0.029318,2210.29,0.083984,102.644,0,,,
125.6432,0.030965,2804.35,0.095703,103.701,0,,,
125.6664,0.037624,2617.42,0.100586,118.179,0,,,
125.6896,0.045676,2153.99,0.109375,118.537,0,,,
125.7128,0.04695,1937.33,0.109375,118.443,0,,,
125.7361,0.048662,2134.13,0.092773,136.398,0,,,
125.7593,0.055984,2047.22,0.101074,159.753,1,,,-1.535
125.7825,0.069692,1907.28,0.092773,161.819,1,0.012849,0.218152,-5.192
125.8057,0.08255,1909.02,0.085938,163.65,1,0.011252,0.168912,-4.1364
125.8289,0.081603,1867.22,0.079102,148.853,1,0.0947,0.011545,-0.6537
125.8522,0.074404,1985.62,0.05957,164.592,1,0.100429,0.092283,7.3108
125.8754,0.065283,2111.56,0.085449,165.32,1,0.004408,0.130595,-2.5121
125.8986,0.065969,2881.03,0.104492,174.071,1,0.051574,0.010453,-5.6265
125.9218,0.086519,2719.63,0.111328,172.067,1,0.011579,0.269532,0.9935
125.945,0.095636,2353.07,0.155762,175.319,1,0.018722,0.100103,3.4894
125.9683,0.090967,2538.9,0.135742,172.681,1,0.015162,0.050044,-2.6642
125.9915,0.078867,3070.82,0.123047,170.951,1,0.010069,0.142496,-1.6619
126.0147,0.055531,2724.41,0.123535,157.62,1,0.081146,0.34727,0.9277
126.0379,0.035257,2031.89,0.091797,311.981,0,,,
126.0611,0.030493,1855.36,0.110352,102.285,0,,,
126.0844,0.024226,2429.83,0.126953,101.305,0,,,
126.1076,0.014951,2910.35,0.13623,324.483,0,,,
126.1308,0.012964,2626.74,0.136719,137.908,0,,,
126.154,0.014374,1993.79,0.120605,143.383,0,,,
126.1772,0.013926,2108.03,0.133301,118.49,0,,,
126.2005,0.015353,2594.87,0.152832,118.311,0,,,
126.2237,0.027808,3025.76,0.175293,118.51,0,,,
126.2469,0.048959,2926.39,0.180664,118.664,0,,,
126.2701,0.064293,2826.49,0.157227,169.017,1,,,-0.0522
126.2933,0.065943,2561.28,0.15625,201.742,1,0.176532,0.02533,3.5501
126.3166,0.061583,2746.16,0.133301,174.254,1,0.146216,0.068367,-8.2285
126.3398,0.045896,2942.99,0.137695,172.713,0,,,
126.363,0.156265,1781.21,0.118164,174.76,1,,,-3.6807
126.3862,0.270504,964.41,0.074707,327.418,1,0.607984,0.535369,-3.8378
126.4094,0.342505,839.2,0.058594,130.084,1,0.862656,0.234907,-0.9397
126.4327,0.403889,889.27,0.021973,75.022,1,0.536913,0.164484,2.9061
126.4559,0.423953,878.09,0.008301,64.853,0,,,
126.4791,0.413047,1035.39,0.011719,64.853,0,,,
126.5023,0.408808,988.5,0.008789,64.853,0,,,
126.5255,0.409366,489.77,0.008789,64.853,0,,,
126.5488,0.406423,237.45,0.006836,64.853,0,,,
126.572,0.419537,301.73,0.002441,64.853,0,,,
126.5952,0.426368,526.87,0.002441,64.853,0,,,
126.6184,0.422691,1360.79,0.00293,64.853,0,,,
126.6416,0.441018,1589.39,0.002441,64.853,0,,,
126.6649,0.434662,1547.22,0.00293,64.853,0,,,
126.6881,0.430546,1565.15,0.003906,408.333,0,,,
126.7113,0.443275,1337.25,0.003418,64.853,0,,,
126.7345,0.429025,1443.17,0.003906,64.853,0,,,
126.7577,0.427992,1369.1,0.003418,64.853,0,,,
126.781,0.441518,1139.17,0.002441,64.853,0,,,
126.8042,0.424195,1307.59,0.005859,64.853,0,,,
126.8274,0.431438,1773.03,0.006348,64.853,0,,,
126.8506,0.552497,1835.86,0.008301,64.853,0,,,
126.8738,0.56164,1138.93,0.011719,64.853,0,,,
126.8971,0.559076,875.45,0.010254,130.062,1,,,2.974
126.9203,0.543415,1188.99,0.015137,65.543,0,,,
126.9435,0.398032,1666.65,0.016602,67.706,0,,,
126.9667,0.355359,1633.49,0.018555,64.853,0,,,
126.9899,0.336491,1018.57,0.017578,64.853,0,,,
127.0132,0.336938,1059.46,0.012695,64.853,0,,,
127.0364,0.316017,1277.52,0.009766,64.853,0,,,
127.0596,0.283073,1197.72,0.004395,64.853,0,,,
127.0828,0.250087,1083.36,0.027832,64.853,0,,,
127.106,0.192893,2224.58,0.042969,64.853,0,,,
127.1293,0.163413,2573.52,0.058594,408.333,0,,,
127.1525,0.121342,2394.15,0.064453,408.333,0,,,
127.1757,0.098336,2348.53,0.056152,395.388,0,,,
127.1989,0.065852,2254.42,0.073242,408.333,0,,,
127.2221,0.046831,2534.6,0.065918,408.333,0,,,
127.2454,0.036046,2456.95,0.077148,408.333,0,,,
127.2686,0.024902,2279.3,0.077148,408.333,0,,,
127.2918,0.01905,2432.73,0.081543,408.333,0,,,
127.315,0.142301,2816.36,0.101074,408.333,0,,,
127.3382,0.405865,849.05,0.089355,381.766,0,,,
127.3615,0.47693,792.88,0.078613,157.252,1,,,-4.5253
127.3847,0.491964,954.21,0.051758,64.853,0,,,
127.4079,0.478683,1384.67,0.02832,64.853,0,,,
127.4311,0.297341,1670.88,0.033691,64.853,0,,,
127.4543,0.166933,1832.88,0.047852,408.333,0,,,
127.4776,0.121191,2015.81,0.072754,408.333,0,,,
127.5008,0.093046,2492.04,0.098145,175.224,1,,,3.8027
127.524,0.085251,2918.08,0.115234,174.165,1,0.006061,0.087438,2.3296
127.5472,0.078807,2788.25,0.129883,173.779,1,0.002222,0.078564,-2.8783
127.5704,0.073663,2632.36,0.144531,173.388,1,0.002253,0.067475,-2.1482
127.5937,0.067742,2968.88,0.13623,172.913,1,0.002744,0.083738,-6.4468
127.6169,0.052823,2769.16,0.127441,150.543,1,0.138314,0.247485,-2.6988
127.6401,0.055289,2051.76,0.117676,152.68,1,0.014092,0.045617,-6.2587
127.6633,0.076724,2367.37,0.101562,118.47,1,0.252329,0.324733,-4.3692
127.6865,0.087009,2572.33,0.102051,118.319,1,0.001276,0.125638,-5.5031
127.7098,0.086543,2324.75,0.100586,235.373,1,0.661898,0.005371,0.2256
127.733,0.080596,2160.6,0.109375,340.292,1,0.364513,0.071163,5.6058
127.7562,0.059317,2487.23,0.113281,177.702,1,0.62777,0.304181,4.6942
127.7794,0.045396,2729.57,0.110352,175.911,0,,,
127.8026,0.214532,2244.52,0.101074,176.072,1,,,-10.5698
127.8259,0.429577,858.76,0.067871,176.195,1,0.000694,0.667727,-4.3168
127.8491,0.485604,802.9,0.034668,128.599,1,0.312316,0.122438,-2.3971
127.8723,0.507062,937.76,0.016113,102.298,1,0.227813,0.043234,3.0977
127.8955,0.495985,1295.42,0.009277,69.651,0,,,
127.9187,0.35212,1711.57,0.01123,64.853,0,,,
127.942,0.315427,1524.21,0.008789,64.853,0,,,
127.9652,0.317263,1134.41,0.009277,64.853,0,,,
127.9884,0.314164,1206.48,0.008789,64.853,0,,,
128.0116,0.339238,1743.83,0.006348,64.853,0,,,
128.0348,0.342031,1925.16,0.006836,64.853,0,,,
128.058,0.365953,1881.64,0.005371,64.853,0,,,
128.0813,0.372288,1185.2,0.004395,64.853,0,,,
128.1045,0.374338,865.84,0.003906,64.853,0,,,
128.1277,0.394388,1000.62,0.002441,64.853,0,,,
128.1509,0.389474,829.97,0.004883,64.853,0,,,
128.1741,0.39359,911.61,0.004883,64.853,0,,,
128.1974,0.409114,1602.02,0.005371,64.853,0,,,
128.2206,0.399507,1603.52,0.005859,64.853,0,,,
128.2438,0.404267,1469.16,0.003418,408.333,0,,,
128.267,0.41322,1083.35,0.003418,64.853,0,,,
128.2902,0.398426,330.93,0.00293,64.853,0,,,
128.3135,0.404861,560.07,0.002441,64.853,0,,,
128.3367,0.413807,1017.31,0.002441,64.853,0,,,
128.3599,0.402508,991.77,0.00293,64.853,0,,,
128.3831,0.407464,983.47,0.006348,64.853,0,,,
128.4063,0.394224,941.04,0.006348,64.853,0,,,
128.4296,0.354967,906.06,0.006836,64.853,0,,,
128.4528,0.320581,934.79,0.006348,64.853,0,,,
128.476,0.266518,1377.97,0.009766,64.853,0,,,
128.4992,0.208076,2408.16,0.010742,64.853,0,,,
128.5224,0.168664,2835.05,0.024902,64.853,0,,,
